;;; @article{yunetal2015,
;;; 	title={The Korean Corpus of Spontaneous Speech},
;;; 	author={Yun, W., Yoon, K., Park, S., Lee, J., Cho, S., Kang, D., Byun, K., Hahn, H., Kim, J.},
;;; 	journal={Journal of the Korean Society of Speech Sciences},
;;; 	volume={7(2)},
;;; 	pages={103–109},
;;; 	year={2015},
;;; 	publisher={}
;;; }
ㅅㅓㅇㄱㅗㅇㅎㅏㅈㅣㄴ	s eo NG g o NG a j i M
ㅅㅓㅇㄱㅗㅇㅎㅐㅆㄷㅏㄱㅣㅂㅗㄷㅏㄴㅡㄴ	s eo NG g o NG h e tt a g i b o d a n eu N
ㅅㅓㅇㄱㅗㅇㅡㄹ	s eo NG g o NG eu
ㅅㅓㅇㄱㅗㅇㅡㄹ	s eo NG g o NG eu L
ㅅㅓㅇㄱㅗㅇㅣ	s eo NG g o NG i
ㅅㅓㅇㄱㅘㄱ	s eo NG g w a K
ㅅㅓㅇㄱㅘㄱㅏ	s eo NG kk w a g a
ㅅㅓㅇㄱㅘㄱㅣ	s eo NG g w a g i
ㅅㅓㅇㄱㅘㄴㄱㅖㄴㅏ	s eo NG g w a NG g e n a
ㅅㅓㅇㄱㅘㄹㅡㄹ	s eo NG kk a r eu
ㅅㅓㅇㄱㅡㅂㅎㅏㄴ	s eo NG g eu P p a NG
ㅅㅓㅇㄴㅏㅁ	s eo NG n a M
ㅅㅓㅇㄴㅏㅁㄷㅗ	s eo NG n a M d o
ㅅㅓㅇㄴㅏㅁㅔㅅㅓ	s eo NG n a m e s eo
ㅅㅓㅇㄴㅏㅁㅡㄴ	s eo NG n a NG eu NG
ㅅㅓㅇㄷㅏㅇ	d a NG
ㅅㅓㅇㄷㅏㅇ	s eo NG d a NG
ㅅㅓㅇㄷㅏㅇ	ss eo NG d a NG
ㅅㅓㅇㄷㅏㅇㅔ	s eo NG d a NG e
ㅅㅓㅇㄷㅏㅇㅔㅅㅓ	s eo NG d a NG e s eo
ㅅㅓㅇㄷㅏㅇㅡㄴ	s eo NG d a NG eu N
ㅅㅓㅇㄷㅏㅇㅡㄹ	s eo NG d a NG eu L
ㅅㅓㅇㄷㅐ	s eo NG d e
ㅅㅓㅇㄷㅗㅇㅕㄹ	s eo NG d o NG y eo L
ㅅㅓㅇㄹㅛㅇ	s eo NG n y o NG
ㅅㅓㅇㄹㅛㅇ	s eo NG n y u N
ㅅㅓㅇㄹㅛㅇ	s eo NG y eo
ㅅㅓㅇㄹㅛㅇㅎㅏㄱㅗ	s eo NG n y o NG eo
ㅅㅓㅇㄹㅛㅇㅡㄹ	s eo NG n y o NG eu L
ㅅㅓㅇㄹㅛㅇㅣㄴㅏ	s eo NG n y o NG i n a
ㅅㅓㅇㅁㅐㅁㅐ	s eo NG m e m e
ㅅㅓㅇㅁㅐㅁㅐㅔㄷㅗ	s eo NG m e m e e d u
ㅅㅓㅇㅁㅗㄱㅡㄹㅗ	s eo NG m o g eu r o
ㅅㅓㅇㅁㅗㄱㅣ	s eo NG m o g i
ㅅㅓㅇㅂㅓㅁㅈㅚ	s eo NG b eo M j e
ㅅㅓㅇㅂㅓㅁㅈㅚㄱㅏ	s eo NG b eo M j e g a
ㅅㅓㅇㅂㅕㄹㅡㄴ	s eo NG b y eo r eu N
ㅅㅓㅇㅂㅜㄴ	s eo NG b u
ㅅㅓㅇㅂㅜㄴ	s eo NG b u N
ㅅㅓㅇㅂㅜㄴ	s eo NG b u NG
ㅅㅓㅇㅂㅜㄴㅔ	s eo NG b u n e
ㅅㅓㅇㅂㅜㄴㅡㄹ	s eo NG b u n eu L
ㅅㅓㅇㅂㅜㄴㅡㄹ	s eo NG m u n eu
ㅅㅓㅇㅂㅜㄴㅣ	s eo NG b u n i
ㅅㅓㅇㅂㅜㄴㅣㄴㄷㅔ	s eo NG b u n i N d e
ㅅㅓㅇㅂㅣ	s eo NG b i
ㅅㅓㅇㅂㅣㄱㅏ	s eo NG b i g a
ㅅㅓㅇㅅㅏㄴ	s eo NG s a N
ㅅㅓㅇㅅㅏㄴㄷㅐㄱㅛ	s eo NG s a N d e g y o
ㅅㅓㅇㅅㅏㄴㄷㅗㅇ	s eo NG s a N d o NG
ㅅㅓㅇㅅㅏㄴㄷㅗㅇㅎㅏㄱㅗ	s eo NG s a N d o NG h a g u
ㅅㅓㅇㅅㅏㄴㄷㅗㅇㅔㅅㅓ	s eo NG s a N d o NG e s eo
ㅅㅓㅇㅅㅏㄴㄷㅗㅇㅔㅅㅓ	s eu NG s a N d o NG e s eo
ㅅㅓㅇㅅㅏㄴㄷㅗㅇㅡㄹㅗ	s eo NG s a N d o NG eu r u
ㅅㅓㅇㅅㅜㄱㅎㅏㄱㅗ	ss eo NG ss u k a u
ㅅㅓㅇㅅㅜㄱㅎㅏㄴ	s eo NG s u k a N
ㅅㅓㅇㅅㅜㄱㅎㅏㄴㅡㄴ	s eo NG s u k a n eu
ㅅㅓㅇㅅㅜㄱㅎㅐㅅㅓ	s eo NG s u k e s eo
ㅅㅓㅇㅅㅜㄱㅎㅐㅆㅓㅆㄷㅓㄴ	s eo NG s u k e ss eo tt eo NG
ㅅㅓㅇㅅㅜㄱㅎㅐㅆㅡㄹ	s eo NG s u k e ss eu L
ㅅㅓㅇㅅㅜㄱㅎㅐㅈㅕㅆㄱㅗ	s eo NG s u k e j y eo kk o
ㅅㅓㅇㅅㅜㄱㅎㅐㅈㅕㅆㅈㅣㅁㅏㄴ	s eo NG s u k e j y eo jj i m a N
ㅅㅓㅇㅅㅣㄹㅎㅏㄱㅔ	ch eo NG s i r a g e
ㅅㅓㅇㅅㅣㄹㅎㅏㄱㅗ	s eo NG s i L h a g u
ㅅㅓㅇㅅㅣㄹㅎㅏㄴ	s eo NG s i L h a N
ㅅㅓㅇㅅㅣㄹㅎㅣ	s eo NG s i r i
ㅅㅓㅇㅈㅏㅇㄱㅣㅔ	s eo NG j a NG g i e
ㅅㅓㅇㅈㅏㅇㄷㅗ	s eo NG j a NG d o
ㅅㅓㅇㅈㅏㅇㅎㅏㄱㅔㅆㅈㅣㅁㅏㄴ	s eo NG j a NG h a g e jj i m a
ㅅㅓㅇㅈㅏㅇㅎㅏㄴㅣㄲㅏ	s eo NG j a NG h a n i kk a
ㅅㅓㅇㅈㅏㅇㅎㅏㄹ	s eo NG j a NG a L
ㅅㅓㅇㅈㅏㅇㅎㅏㅁㅕㄴㅅㅓㄴㅡㄴ	s eo NG j a NG a m y eo N s eo n eu M
ㅅㅓㅇㅈㅏㅇㅎㅏㅁㅕㄴㅅㅓㄴㅡㄴ	s eo NG j a NG a m y eo N s eo n eu N
ㅅㅓㅇㅈㅏㅇㅎㅐ	s eo NG j a NG e
ㅅㅓㅇㅈㅏㅇㅎㅐㅆㅓㅆㄷㅓㄴ	s eo NG j a NG h e ss eo tt eo NG
ㅅㅓㅇㅈㅏㅇㅡㄹ	s eo NG j a NG eu L
ㅅㅓㅇㅈㅏㅇㅢ	s eo NG j a NG e
ㅅㅓㅇㅈㅓㄱ	s eo NG j eo K
ㅅㅓㅇㅈㅓㄱ	s eo NG j eo NG
ㅅㅓㅇㅈㅓㄱㄷㅗ	s eo NG j eo K tt o
ㅅㅓㅇㅈㅓㄱㄷㅗ	s eo NG j eo K tt u
ㅅㅓㅇㅈㅓㄱㅅㅜㄴㅡㄹㅗ	s eo NG j eo K ss u n eu r u
ㅅㅓㅇㅈㅓㄱㅍㅛ	s eo NG j eo K p y o
ㅅㅓㅇㅈㅓㄱㅔ	s eo NG j eo NG e
ㅅㅓㅇㅈㅓㄱㅔ	s eo NG j eo e
ㅅㅓㅇㅈㅓㄱㅔ	s eo NG j eo g e
ㅅㅓㅇㅈㅓㄱㅔㅅㅓ	s eo NG j eo g e s eo
ㅅㅓㅇㅈㅓㄱㅡㄴ	s eo NG j eo g eu M
ㅅㅓㅇㅈㅓㄱㅡㄴ	s eo NG j eo g eu N
ㅅㅓㅇㅈㅓㄱㅡㄹ	s eo NG j eo g eu L
ㅅㅓㅇㅈㅓㄱㅡㄹㅗ	s eo NG j eo g eu r o
ㅅㅓㅇㅈㅓㄱㅡㄹㅗㄴㅡㄴ	s eo NG j eo g eu r o n eu N
ㅅㅓㅇㅈㅓㄱㅡㄹㅗㄷㅗ	s eo NG j eo g eu r o d u
ㅅㅓㅇㅈㅓㄱㅣ	s eo NG j eo g i
ㅅㅓㅇㅈㅓㄱㅣ	s eo NG j eo i
ㅅㅓㅇㅈㅓㄱㅣ	s eo NG jj eo g i
ㅅㅓㅇㅈㅓㄱㅣㅈㅏㄶㅏㅛ	s eo NG j eo g i j a n a y eo
ㅅㅓㅇㅈㅣㄹ	s eo NG j i L
ㅅㅓㅇㅈㅣㄹㄴㅏㅁㅕㄴ	s eo NG j i L r a m y eo
ㅅㅓㅇㅈㅣㄹㄷㅡㄹㅡㄴ	s eo NG j i L d eu r eu N
ㅅㅓㅇㅈㅣㄹㅣ	s eo NG j i r i
ㅅㅓㅇㅊㅏㅂㅕㄹㅣㄹㅏㄷㅡㄴㄱㅏ	s eo NG ch a b y eo r i r a d eu NG g a
ㅅㅓㅇㅊㅜㅎㅐㅇ	s eo NG ch u e NG
ㅅㅓㅇㅊㅟㄱㅏ	s eo NG ch i a
ㅅㅓㅇㅊㅟㄱㅏㅁ	s eo NG ch i g a M
ㅅㅓㅇㅊㅟㄱㅏㅁㄷㅗ	s eo NG ch i g a M d u
ㅅㅓㅇㅊㅟㄷㅗㄴㅏ	s eo NG ch w i d o n a
ㅅㅓㅇㅊㅟㄹㅡㄹ	s eo NG ch w i r eu L
ㅅㅓㅇㅊㅟㅛㄱㅡㄹ	s eo NG ch w i y o g eu L
ㅅㅓㅇㅍㅗㄱㄹㅕㄱ	s eo NG p o NG n y eo
ㅅㅓㅇㅍㅜㅁㅔ	s eo NG p u m e
ㅅㅓㅇㅍㅜㅁㅔㅅㅓ	s eo NG p u m e s eo
ㅅㅓㅇㅍㅜㅁㅣ	s eo NG p u m i
ㅅㅓㅇㅎㅏㅁㅡㄴ	s eo NG a m eu M
ㅅㅓㅇㅎㅏㅁㅡㄴ	s eo NG h a M eu N
ㅅㅓㅇㅎㅑㅇ	s eo NG h y a NG
ㅅㅓㅇㅎㅑㅇ	s eo NG y a NG
ㅅㅓㅇㅎㅑㅇㄷㅗ	s eo NG h y a NG d u
ㅅㅓㅇㅎㅑㅇㄷㅗ	s eo NG y a NG d o
ㅅㅓㅇㅎㅑㅇㄷㅗ	s eo NG y a NG d u
ㅅㅓㅇㅎㅑㅇㅔ	s eo NG y a NG e
ㅅㅓㅇㅎㅑㅇㅡㄴ	s eo NG h y a NG eu N
ㅅㅓㅇㅎㅑㅇㅡㄴ	s eo NG y a NG eu N
ㅅㅓㅇㅎㅑㅇㅡㄹ	s eo NG h y a NG eu L
ㅅㅓㅇㅎㅑㅇㅡㄹ	s eo NG y a NG eu L
ㅅㅓㅇㅎㅑㅇㅡㄹㅗ	s eo NG y a NG eu r o
ㅅㅓㅇㅎㅑㅇㅡㄹㅗㄷㅗ	s eo NG y a NG eu r u d u
ㅅㅓㅇㅎㅑㅇㅢ	s eo NG y a NG e
ㅅㅓㅇㅎㅑㅇㅣ	s eo NG h y a NG i
ㅅㅓㅇㅎㅑㅇㅣ	s eo NG y a NG i
ㅅㅓㅇㅎㅑㅇㅣ	s eo NG y a i
ㅅㅓㅇㅎㅑㅇㅣㄱㅗ	s eo NG y a NG i g o
ㅅㅓㅇㅎㅑㅇㅣㄴ	s eo NG y a NG i N
ㅅㅓㅇㅎㅑㅇㅣㄴ	s eo NG y a NG i NG
ㅅㅓㅇㅎㅑㅇㅣㄴㅈㅣㄴㅡㄴ	s eo NG h y a NG i N j i n eu N
ㅅㅓㅇㅎㅑㅇㅣㄴㅏ	s eo NG y a NG i n a
ㅅㅓㅇㅎㅑㅇㅣㄴㅣㄲㅏ	s eo NG h y a n i kk a
ㅅㅓㅇㅎㅑㅇㅣㄹ	s eo NG y a NG i
ㅅㅓㅇㅎㅑㅇㅣㄹㅏㅅㅓ	s eo NG y a NG i r a s eo
ㅅㅓㅇㅎㅕㅇ	s eo NG y eo NG
ㅅㅓㅇㅎㅕㅇㅎㅏㄴㅡㄴ	s eo NG y eo NG h a n eu NG
ㅅㅓㅇㅎㅕㅇㅎㅐㅅㅓ	s eo NG y eo NG h e s eo
ㅅㅓㅇㅎㅕㅇㅔ	s eo NG y eo NG e
ㅅㅓㅇㅎㅕㅇㅡㄹ	s eo NG y eo NG eu L
ㅅㅓㅇㅏㄱ	s eo NG a K
ㅅㅓㅇㅏㄱㄷㅗ	s eo NG a K tt u
ㅅㅓㅇㅏㄱㅎㅏㅅㅣㄴㅡㄴ	s eo NG a k a s i n eu
ㅅㅓㅇㅏㄱㅡㄹ	s eo NG a g eu L
ㅅㅓㅇㅏㄱㅣㄴㅑㄱㅗ	s eo NG a g i n y a g u
ㅅㅓㅇㅑㅇㅣㄹㅏ	s eo NG y a NG i r a
ㅅㅓㅇㅡㄴ	s eo NG eu N
ㅅㅓㅇㅣ	s eo NG i
ㅅㅓㅇㅣㄴ	s eo NG i N
ㅅㅓㅇㅣㄴㄷㅚㄱㅗ	s eo NG i N d e g o
ㅅㅓㅇㅣㄴㄷㅡㄹㄷㅗ	s eo NG i N d eu L d u
ㅅㅓㅇㅣㄴㄷㅡㄹㅣ	s eo NG i N d eu r i
ㅅㅓㅇㅣㄴㅁㅣㅅㅏ	s eo NG i M m i s a
ㅅㅓㅇㅣㄴㅡㄹㅗㅅㅓ	s eo NG i n eu r o ss eo
ㅅㅓㅇㅣㄴㅣ	s eo NG i N i
ㅅㅓㅇㅣㄴㅣ	s eo NG i n i
ㅅㅓㅇㅣㄴㅣㄷㅏ	s eo NG i n i d a
ㅅㅓㅇㅣㄴㅣㅈㅏㄶㅏ	s eo NG i n i j a n a
ㅅㅓㅇㅣㅈㅛ	s eo NG i j eo
ㅅㅓㅈㅓㄱㄷㅗ	s eo j eo K tt u
ㅅㅓㅈㅓㄱㅂㅗㄷㅏㄴㅡㄴ	s eo j eo K pp o d a n eu M
ㅅㅓㅈㅓㅁ	s eo j eo M
ㅅㅓㅈㅓㅁㅔ	s eo j eo m e
ㅅㅓㅉㅗㄱ	s eo jj o K
ㅅㅓㅉㅗㄱㅔ	s eo jj o g e
ㅅㅓㅊㅏㅇ	s eo ch a NG
ㅅㅓㅊㅗ	s eo ch o
ㅅㅓㅊㅗㄱㅜ	s eo ch o g u
ㅅㅓㅊㅗㄱㅜㄹㅏㅅㅓ	s eo ch o g u r a s eo
ㅅㅓㅊㅗㄱㅜㄹㅡㄹ	s eo ch o g u r eu L
ㅅㅓㅊㅗㄱㅜㅔ	s eo ch o g u e
ㅅㅓㅊㅗㄷㅗㅇ	s eo ch eo d o NG
ㅅㅓㅊㅗㄷㅗㅇ	s eo ch o d o NG
ㅅㅓㅊㅗㄷㅗㅇㄷㅗ	s eo ch o d o NG d u
ㅅㅓㅊㅗㄷㅗㅇㅔ	s eo ch o d o NG e
ㅅㅓㅊㅗㄷㅗㅇㅔㅅㅓ	s eo ch o d o NG e s eo
ㅅㅓㅊㅗㄷㅗㅇㅣ	s eo ch o d o NG i
ㅅㅓㅊㅗㄷㅗㅇㅣㄴ	s eo ch eo d eo NG i NG
ㅅㅓㅊㅗㄷㅗㅇㅣㄹㅏㅇ	s eo ch o d o NG i r a NG
ㅅㅓㅊㅡ	s eo ch eu
ㅅㅓㅋㅓㅅㅡ	ss eo k eo ss eu
ㅅㅓㅋㅓㅅㅡㄹㅡㄹ	ss eo k eo ss eu r eu L
ㅅㅓㅋㅓㅅㅡㅕㅆㅓㅛ	ss eo kk eo ss eu y eo ss eo y eo
ㅅㅓㅋㅡㄹ	s eo k eu
ㅅㅓㅋㅡㄹ	ss eo k eu L
ㅅㅓㅋㅡㄹㅔㅅㅓ	ss eo k eu r e s eo K
ㅅㅓㅋㅡㄹㅡㄹ	ss eo k eu r eu
ㅅㅓㅋㅡㄹㅡㄹ	ss eo k eu r i L
ㅅㅓㅌㅐㄱㅎㅏㅈㅣ	s eo N t e k a j i
ㅅㅓㅍㅗㅌㅡ	ss eo p o t eu
ㅅㅓㅍㅗㅌㅡㄴㅡㄴ	ss eo pp o t eu n eu
ㅅㅓㅍㅣㅇ	s eo p i NG
ㅅㅓㅍㅣㅇㅎㅏㄴㅡㄴ	ss eo p i NG a n eu
ㅅㅓㅍㅣㅇㅡㄴ	ss eo p i NG a N
ㅅㅓㅍㅣㅇㅣㄴㅏ	s eo p i NG i n a
ㅅㅓㅎㅐㄷㅗ	s eo h e d o
ㅅㅓㅎㅐㅏㄴ	s eo y a NG
ㅅㅓㅎㅕㄴㄷㅗㅇ	s eo y eo N d o NG
ㅅㅓㅎㅕㄴㅔㅅㅓ	s eo h y eo n e s eo
ㅅㅓㅎㅕㄴㅕㄱㅔ	s eo h y eo N y eo g e
ㅅㅓㅎㅗ	s eo h o
ㅅㅓㅎㅗㅎㅏㄱㅗ	s eo h o h a g o
ㅅㅓㅑㅇ	s eo y a NG
ㅅㅓㅑㅇㅎㅘ	s eo y a NG w a
ㅅㅓㅑㅇㅎㅘㄴㅡㄴ	s eo y a NG a N
ㅅㅓㅑㅇㅎㅘㄴㅡㄴ	s eo y a NG a n eu
ㅅㅓㅑㅇㅎㅘㅔㅅㅓㄴ	s eo y a NG w a e s eo N
ㅅㅓㅑㅇㅎㅘㅔㅅㅓㄴㅡㄴ	s eo y a NG w a e s eo n eu
ㅅㅓㅕㄹㅎㅘㄱㅏ	s eo y eo r a g a
ㅅㅓㅕㄹㅎㅘㅈㅣㅛ	s eo y eo r a j i y o
ㅅㅓㅕㄹㅣ	s eo y eo r i
ㅅㅓㅖ	s eo y e
ㅅㅓㅖㄴㅡㄴ	s eo y e n eu N
ㅅㅓㅜㄴㅎㅏㄱㅗ	s eo u n a g o
ㅅㅓㅜㄴㅎㅏㄴ	s eo u n a NG
ㅅㅓㅜㄴㅎㅏㄷㅏㄱㅗ	s eo u n a d a g u
ㅅㅓㅜㄴㅎㅏㅅㅕㅆㄴㅏ	s eo u n a s y eo N n a
ㅅㅓㅜㄴㅎㅐㅆㄱㅗ	s eo u n e kk o
ㅅㅓㅜㄴㅎㅐㅆㄴㅡㄴㄷㅔ	s eo u N h e N n eu N d e
ㅅㅓㅜㄴㅎㅐㅆㄷㅏ	s eo u n e tt a
ㅅㅓㅜㄴㅎㅐㅆㄷㅓㄴ	s eo u N h e tt eo NG
ㅅㅓㅜㄴㅎㅐㅆㄷㅓㄴ	s eo u n e tt eo NG
ㅅㅓㅜㄴㅎㅐㅆㅓㅛ	s eo u n e ss eo y eo
ㅅㅓㅜㄴㅎㅐㅎㅏㅈㅛ	s eo u n e a j y eo
ㅅㅓㅜㄴㅡㄴ	s eo u n eu N
ㅅㅓㅜㄹ	s eo L
ㅅㅓㅜㄹ	s eo eu L
ㅅㅓㅜㄹ	s eo u L
ㅅㅓㅜㄹ	s eo u eu L
ㅅㅓㅜㄹㄱㅘ	s eo u L g a
ㅅㅓㅜㄹㄱㅘ	s eo u L g w a
ㅅㅓㅜㄹㄱㅘㄴㅡㄴ	s eo u L g w a n eu N
ㅅㅓㅜㄹㄷㅐ	s eo eo L d e
ㅅㅓㅜㄹㄷㅐ	s eo u L d e
ㅅㅓㅜㄹㄷㅐㄱㅏ	s eo eu L d e g a
ㅅㅓㅜㄹㄷㅐㄴㅏ	s eo u L d e n a
ㅅㅓㅜㄹㄷㅐㄴㅡㄴ	s eo u L jj a n eu N
ㅅㅓㅜㄹㄷㅐㅅㅐㅇㄷㅡㄹㅣ	s eo u L d e s e NG d eu r i
ㅅㅓㅜㄹㄷㅐㅎㅏㄱㄱㅛ	s eo u L d e a kk y o
ㅅㅓㅜㄹㄷㅐㅣㅂㄱㅜ	s eo u L d e i P kk u
ㅅㅓㅜㄹㄷㅐㅣㅂㄱㅜ	s eo u L d e i kk u
ㅅㅓㅜㄹㄷㅗ	s eo u L d o
ㅅㅓㅜㄹㄷㅗ	s eo u L d u
ㅅㅓㅜㄹㄹㅗ	s eo u L r o
ㅅㅓㅜㄹㄹㅗ	s eo u L r u
ㅅㅓㅜㄹㄹㅗ	s eo u r o
ㅅㅓㅜㄹㅁㅏㄹ	s eo u L m a L
ㅅㅓㅜㄹㅂㅗㄷㅏ	s eo u L b o d a
ㅅㅓㅜㄹㅂㅗㄷㅏㄴㅡㄴ	s eo u L b o d a n eu N
ㅅㅓㅜㄹㅂㅗㄷㅏㄷㅗ	s eo u L b o d a d o
ㅅㅓㅜㄹㅅㅣ	s eo u L s i
ㅅㅓㅜㄹㅅㅣㅘ	s eo u L s i w a
ㅅㅓㅜㄹㅊㅓㄹㅓㅁ	s eo u L ch eo r eo M
ㅅㅓㅜㄹㅎㅏㄱㅗ	s eo u r a g o
ㅅㅓㅜㄹㅎㅏㄱㅗ	s eo u r a g u
ㅅㅓㅜㄹㅔ	s eo u L e
ㅅㅓㅜㄹㅔ	s eo u L r i
ㅅㅓㅜㄹㅔ	s eo u r e
ㅅㅓㅜㄹㅔㄴㅡㄴ	s eo u r e n eu N
ㅅㅓㅜㄹㅔㄷㅗ	s eo u r e d u
ㅅㅓㅜㄹㅔㅅㅓ	s eo u L e s eo
ㅅㅓㅜㄹㅔㅅㅓ	s eo u r e s eo
ㅅㅓㅜㄹㅔㅅㅓㄷㅗ	s eo u L e s eo d u
ㅅㅓㅜㄹㅔㅅㅓㄷㅗ	s eo u r e s eo j u
ㅅㅓㅜㄹㅔㅅㅓㅁㅏㄴ	s eo u r e s eo m a N
ㅅㅓㅜㄹㅕㄱ	s eo u L y eo K
ㅅㅓㅜㄹㅕㄱㅔㅅㅓ	s eo u L r y eo g e s eo
ㅅㅓㅜㄹㅡㄴ	s eo u L r eu N
ㅅㅓㅜㄹㅡㄴ	s eo u r eu N
ㅅㅓㅜㄹㅡㄹ	s eo u r eu L
ㅅㅓㅜㄹㅣ	s eo u L i
ㅅㅓㅜㄹㅣ	s eo u r i
ㅅㅓㅜㄹㅣㄱㅗㅛ	s eo u r i g u y eo
ㅅㅓㅜㄹㅣㄴㄷㅔㄷㅗ	s eo u r i N d e d o
ㅅㅓㅜㄹㅣㄴㅏ	s eo u r i n a
ㅅㅓㅜㄹㅣㄴㅣㄲㅏ	s eo u r i n i kk a
ㅅㅓㅜㄹㅣㄷㅏ	s eo u r i d a
ㅅㅓㅜㄹㅣㄹㅏㅅㅓ	s eo u r i r a s eo
ㅅㅓㅜㄹㅣㅅㅣㄱㅗ	s eo u r i s i g o
ㅅㅓㅜㄹㅣㅈㅣㅁㅏㄴ	s eo u r i j i m a N
ㅅㅓㅠㄹㅓㅂ	s eo y u r eo M
ㅅㅓㅠㄹㅓㅂ	s eo y u r eo P
ㅅㅓㅠㄹㅓㅂㄱㅗ	s eo y u r eo P g o
ㅅㅓㅠㄹㅓㅂㅡㄹ	s eo y u r eo b eu L
ㅅㅓㅡ	s eo eu
ㅅㅓㅣㄴㄱㅜㄱ	s eo i NG g u K
ㅅㅓㅣㄴㄱㅜㄱㅎㅏㄴㅌㅔ	s eo i NG g u g a N t e
ㅅㅓㅣㄴㄱㅜㄱㅣ	s eo i NG g u g i
ㅅㅓㅣㄴㄱㅜㄱㅣㄹㅏㄴㅡㄴ	s eo i NG g u g i r a n eu N
ㅅㅓㅣㄴㄱㅜㄱㅣㅑ	s eo i NG g u g i y a
ㅅㅓㅣㅆㅓㅅㅓ	s eo i ss eo s eo
ㅅㅔ	s e
ㅅㅔ	ss e
ㅅㅔㄱㅅㅡ	ss e K ss eu
ㅅㅔㄱㅅㅡㅔ	ss e K ss eu e
ㅅㅔㄱㅏ	s e g a
ㅅㅔㄱㅓㄴㅏ	ss e g eo n a
ㅅㅔㄱㅓㄷㅡㄴㅛ	ss e g eo d eu NG y eo
ㅅㅔㄱㅔ	ss e g e
ㅅㅔㄱㅔㅔ	s e g e e
ㅅㅔㄱㅖ	s e g e
ㅅㅔㄱㅖㄱㅏ	s e g e g a
ㅅㅔㄱㅖㄱㅏ	s e i g a
ㅅㅔㄱㅖㄱㅏㅣ	s e g i g a i
ㅅㅔㄱㅖㄹㅗ	s e g e r o
ㅅㅔㄱㅖㅅㅏ	s e g e s a
ㅅㅔㄱㅖㅈㅓㄱㅡㄹㅗㄴㅡㄴ	s e g e j eo g eu r o n eu N
ㅅㅔㄱㅖㅈㅓㄱㅣㄴ	s e g e j eo g i N
ㅅㅔㄱㅖㅈㅓㄱㅣㄴ	s e g i j eu i N
ㅅㅔㄱㅖㅔ	s e g e e
ㅅㅔㄱㅖㅔㅅㅓ	s e g e e s eo
ㅅㅔㄱㅖㅔㅅㅓㅁㅏㄴ	s e g e e s eo m a N
ㅅㅔㄱㅗ	ss e g o
ㅅㅔㄱㅗ	ss e g u
ㅅㅔㄱㅡㅁ	s e g eu
ㅅㅔㄱㅡㅁ	s e g eu M
ㅅㅔㄱㅡㅁㅔ	s e g eu m e
ㅅㅔㄱㅡㅁㅔㅅㅓ	s e g eu m e s eo
ㅅㅔㄱㅡㅁㅡㄴ	s e g eu m eu N
ㅅㅔㄱㅡㅁㅡㄹ	s e g eu eu
ㅅㅔㄱㅡㅁㅡㄹ	s e g eu m eu L
ㅅㅔㄱㅡㅁㅡㄹㅗ	s e g eu m eu r o
ㅅㅔㄱㅡㅁㅣ	s e g eu m i
ㅅㅔㄱㅣ	s e g i
ㅅㅔㄱㅣ	ss e g i
ㅅㅔㄱㅣㄴㅣㄲㅏㅛ	s e g i n i kk a y eo
ㅅㅔㄱㅣㅛ	s e g i y eo
ㅅㅔㄲㅏㅈㅣ	s e kk a j i
ㅅㅔㄲㅏㅈㅣ	ss e kk a j i
ㅅㅔㄲㅣㄹㅡㄹ	s e kk i r eu L
ㅅㅔㄴ	s e NG
ㅅㅔㄴ	ss e M
ㅅㅔㄴㅌㅓㄷㅗ	ss e N t a d o
ㅅㅔㄴㅌㅓㄹㅏㄱㅗ	ss e N t eo r a g o
ㅅㅔㄴㅌㅓㅔㅅㅓ	ss e N t eo e s eo
ㅅㅔㄴㅌㅡㄹㅓㄹㅍㅏㅋㅡㅔㅅㅓ	ss e N t eu r eo L p a k eu e s eo
ㅅㅔㄴㅌㅣ	ss e N ch i
ㅅㅔㄴㅌㅣㅛ	ss e N ch i y eo
ㅅㅔㄴㅔ	s e n e
ㅅㅔㄴㅡㄴ	s e n eu N
ㅅㅔㄴㅣㄲㅏ	s e n i kk a
ㅅㅔㄷㅏ	ss e d a
ㅅㅔㄷㅏㄱㅗ	ss e d a g o
ㅅㅔㄷㅐ	s e d e
ㅅㅔㄷㅐㄱㅏ	s e d e a
ㅅㅔㄷㅐㄱㅏ	s e d e g a
ㅅㅔㄷㅐㄱㅏㅛ	s e d a g a y eo
ㅅㅔㄷㅐㄱㅓㄷㅡㄴㅛ	s e d e g eo d eu n y eo
ㅅㅔㄷㅐㄱㅓㄷㅡㄴㅛ	s e d e g eo d eu n y o
ㅅㅔㄷㅐㄱㅣ	s e d e g i
ㅅㅔㄷㅐㄴㅡㄴ	s e d e n eu N
ㅅㅔㄷㅐㄴㅣㄲㅏ	s e d e n i kk a
ㅅㅔㄷㅐㄷㅡㄹㅔ	s e e d eu r e
ㅅㅔㄷㅐㄷㅡㄹㅡㄴ	s e d e d eu r eu N
ㅅㅔㄷㅐㄷㅡㄹㅡㄴ	s e e d eu r eu N
ㅅㅔㄷㅐㄹㅏㅅㅓ	s e d e r a s eo
ㅅㅔㄷㅐㄹㅏㅇ	s e d e r a NG
ㅅㅔㄷㅐㅁㅏㄴ	s e d e m a N
ㅅㅔㄷㅐㅁㅕㄴ	s e d e m y eo N
ㅅㅔㄷㅐㅈㅏㄶㅏㅛ	s e d e j a n a y eo
